id,title,salary,address,educational,workExperience,companyPeople,companyNature,companyTitle,type,avg_salary,salary_low,salary_high,salary_issue,is_outlier,city
63195,数据开发工程师,22K-24K,北京,本科,5-10年,500-1000人,民营公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
63194,数据开发工程师,15K-30K,深圳,本科,经验不限,150-500人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63193,数据开发工程师,10K-15K,深圳,本科,3-5年,少于50人,民营公司,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
63192,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,500-1000人,上市公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
63191,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,50-150人,上市公司,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
63190,数据开发工程师,8K-16K,深圳,大专,1-3年,10000人以上,民营公司,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
63189,数据开发工程师,15K-20K,上海,本科,3-5年,1000-5000人,外资(非欧美),上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
63188,数据开发工程师,10K-12K,广州,本科,3-5年,50-150人,民营公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
63187,数据开发工程师,15K-30K,深圳,本科,1-3年,50-150人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63186,数据开发工程师,15K-18K,深圳,本科,3-5年,5000-10000人,合资,深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
63185,数据开发工程师,15K-30K,北京,本科,1-3年,500-1000人,创业公司,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63184,数据开发工程师,13K-25K,北京,本科,1-3年,少于50人,国企,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
63183,数据开发工程师,7K-14K,北京,本科,经验不限,150-500人,外资(欧美),北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
63182,数据开发工程师,9K-14K,成都,本科,1-3年,500-1000人,创业公司,四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
63181,数据开发工程师,15K-30K,北京,本科,3-5年,50-150人,民营公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63180,数据开发工程师,22K-24K,北京,本科,5-10年,150-500人,外资(欧美),京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
63179,数据开发工程师,15K-30K,深圳,本科,经验不限,1000-5000人,上市公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63178,数据开发工程师,10K-15K,深圳,本科,3-5年,500-1000人,上市公司,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
63177,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,少于50人,民营公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
63176,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,50-150人,上市公司,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
63175,数据开发工程师,8K-16K,深圳,大专,1-3年,150-500人,上市公司,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
63174,数据开发工程师,15K-20K,上海,本科,3-5年,1000-5000人,民营公司,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
63173,数据开发工程师,10K-12K,广州,本科,3-5年,50-150人,民营公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
63172,数据开发工程师,15K-30K,深圳,本科,1-3年,150-500人,上市公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63171,数据开发工程师,15K-18K,深圳,本科,3-5年,500-1000人,民营公司,深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
63170,数据开发工程师,15K-30K,北京,本科,1-3年,10000人以上,上市公司,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63169,数据开发工程师,13K-25K,北京,本科,1-3年,1000-5000人,民营公司,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
63168,数据开发工程师,7K-14K,北京,本科,经验不限,50-150人,上市公司,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
63167,数据开发工程师,9K-14K,成都,本科,1-3年,150-500人,上市公司,四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
63166,数据开发工程师,15K-30K,北京,本科,3-5年,50-150人,上市公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63165,数据开发工程师,22K-24K,北京,本科,5-10年,5000-10000人,外资(欧美),京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
63164,数据开发工程师,15K-30K,深圳,本科,经验不限,500-1000人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63163,数据开发工程师,10K-15K,深圳,本科,3-5年,50-150人,上市公司,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
63162,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,50-150人,国企,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
63161,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,少于50人,民营公司,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
63160,数据开发工程师,8K-16K,深圳,大专,1-3年,500-1000人,民营公司,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
63159,数据开发工程师,15K-20K,上海,本科,3-5年,1000-5000人,国企,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
63158,数据开发工程师,10K-12K,广州,本科,3-5年,150-500人,民营公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
63157,数据开发工程师,15K-30K,深圳,本科,1-3年,500-1000人,外资(欧美),深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63156,数据开发工程师,15K-18K,深圳,本科,3-5年,10000人以上,民营公司,深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
63155,数据开发工程师,15K-30K,北京,本科,1-3年,500-1000人,外资(欧美),北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63154,数据开发工程师,13K-25K,北京,本科,1-3年,1000-5000人,民营公司,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
63153,数据开发工程师,7K-14K,北京,本科,经验不限,500-1000人,民营公司,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
63152,数据开发工程师,9K-14K,成都,本科,1-3年,150-500人,外资(欧美),四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
63151,数据开发工程师,15K-30K,北京,本科,3-5年,1000-5000人,民营公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63150,数据开发工程师,22K-24K,北京,本科,5-10年,500-1000人,民营公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
63149,数据开发工程师,15K-30K,深圳,本科,经验不限,少于50人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63148,数据开发工程师,10K-15K,深圳,本科,3-5年,1000-5000人,民营公司,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
63147,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,500-1000人,民营公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
63146,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,1000-5000人,民营公司,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
63145,数据开发工程师,8K-16K,深圳,大专,1-3年,少于50人,国企,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
63144,数据开发工程师,15K-20K,上海,本科,3-5年,500-1000人,民营公司,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
63143,数据开发工程师,10K-12K,广州,本科,3-5年,150-500人,合资,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
63142,数据开发工程师,15K-30K,深圳,本科,1-3年,少于50人,外资(非欧美),深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63141,数据开发工程师,15K-18K,深圳,本科,3-5年,50-150人,民营公司,深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
63140,数据开发工程师,15K-30K,北京,本科,1-3年,50-150人,合资,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63139,数据开发工程师,13K-25K,北京,本科,1-3年,50-150人,民营公司,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
63138,数据开发工程师,7K-14K,北京,本科,经验不限,少于50人,合资,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
63137,数据开发工程师,9K-14K,成都,本科,1-3年,50-150人,外资(欧美),四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
63136,数据开发工程师,15K-30K,北京,本科,3-5年,10000人以上,外资(欧美),奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63135,数据开发工程师,22K-24K,北京,本科,5-10年,50-150人,民营公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
63134,数据开发工程师,15K-30K,深圳,本科,经验不限,少于50人,合资,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63133,数据开发工程师,10K-15K,深圳,本科,3-5年,10000人以上,上市公司,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
63132,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,50-150人,民营公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
63131,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,150-500人,合资,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
63130,数据开发工程师,8K-16K,深圳,大专,1-3年,50-150人,外资(欧美),深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
63129,数据开发工程师,15K-20K,上海,本科,3-5年,150-500人,创业公司,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
63128,数据开发工程师,10K-12K,广州,本科,3-5年,50-150人,民营公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
63127,数据开发工程师,15K-30K,深圳,本科,1-3年,150-500人,外资(欧美),深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63126,数据开发工程师,15K-18K,深圳,本科,3-5年,5000-10000人,民营公司,深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
63125,数据开发工程师,15K-30K,北京,本科,1-3年,50-150人,民营公司,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63124,数据开发工程师,13K-25K,北京,本科,1-3年,500-1000人,民营公司,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
63123,数据开发工程师,7K-14K,北京,本科,经验不限,少于50人,上市公司,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
63122,数据开发工程师,9K-14K,成都,本科,1-3年,500-1000人,上市公司,四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
63121,数据开发工程师,15K-30K,北京,本科,3-5年,少于50人,民营公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63120,数据开发工程师,22K-24K,北京,本科,5-10年,50-150人,民营公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
63119,数据开发工程师,15K-30K,深圳,本科,经验不限,500-1000人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63118,数据开发工程师,10K-15K,深圳,本科,3-5年,500-1000人,外资(非欧美),深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
63117,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,150-500人,民营公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
63116,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,150-500人,上市公司,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
63115,数据开发工程师,8K-16K,深圳,大专,1-3年,50-150人,民营公司,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
63114,数据开发工程师,15K-20K,上海,本科,3-5年,少于50人,民营公司,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
63113,数据开发工程师,10K-12K,广州,本科,3-5年,500-1000人,外资(欧美),广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
63112,数据开发工程师,15K-30K,深圳,本科,1-3年,5000-10000人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
63111,数据开发工程师,15K-18K,深圳,本科,3-5年,5000-10000人,民营公司,深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
63110,数据开发工程师,15K-30K,北京,本科,1-3年,500-1000人,民营公司,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
63109,数据开发工程师,13K-25K,北京,本科,1-3年,50-150人,合资,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
63108,数据开发工程师,7K-14K,北京,本科,经验不限,5000-10000人,民营公司,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
